```,click_start_Date,click_start_Time,Click_EndDate,Click_EndTime,AdID,DisplayDate,DisplayTime,,,
369,2014-4-10,19:36:53,2014-4-10,19:36:54,935465753,2014-4-10,19:36:43,,,
484,2014-4-11,04:15:18,2014-4-11,04:15:49,662716631,2014-4-11,04:14:58,,,
408,2014-4-11,11:44:05,2014-4-11,11:44:08,272189555,2014-4-11,11:43:54,,,
473,2014-4-12,03:53:44,2014-4-12,03:53:52,363743428,2014-4-12,03:53:17,,,
460,2014-4-13,05:09:58,2014-4-13,05:10:01,855123182,2014-4-13,05:09:53,,,
439,2014-4-13,07:54:14,2014-4-13,07:54:41,407909346,2014-4-13,07:53:39,,,
427,2014-4-13,13:09:59,2014-4-13,13:10:01,863443046,2014-4-13,13:09:46,,,
498,2014-4-14,01:00:28,2014-4-14,01:00:44,579250358,2014-4-14,01:00:08,,,
411,2014-4-15,17:12:12,2014-4-15,17:12:34,513802507,2014-4-15,17:12:05,,,
413,2014-4-16,05:10:42,2014-4-16,05:10:53,315004189,2014-4-16,05:10:12,,,
498,2014-4-18,14:31:48,2014-4-18,14:31:48,285676863,2014-4-18,14:31:32,,,
425,2014-4-18,20:59:00,2014-4-18,20:59:28,245756394,2014-4-18,20:58:47,,,
388,2014-4-19,05:36:31,2014-4-19,05:36:58,85476391,2014-4-19,05:36:17,,,
428,2014-4-19,10:57:04,2014-4-19,10:57:10,657557396,2014-4-19,10:56:57,,,
417,2014-4-19,15:05:59,2014-4-19,15:06:08,944760778,2014-4-19,15:05:30,,,
358,2014-4-20,06:55:59,2014-4-20,06:56:04,274279596,2014-4-20,06:55:28,,,
420,2014-4-20,12:23:56,2014-4-20,12:24:01,993487538,2014-4-20,12:23:51,,,
421,2014-4-20,23:11:28,2014-4-20,23:11:59,837883106,2014-4-20,23:10:55,,,
497,2014-4-24,17:10:00,2014-4-24,17:10:03,805911404,2014-4-24,17:09:54,,,
488,2014-4-24,20:01:54,2014-4-24,20:02:44,504722514,2014-4-24,20:01:21,,,
490,2014-4-26,16:07:13,2014-4-26,16:07:37,658868754,2014-4-26,16:06:55,,,
484,2014-4-26,17:50:33,2014-4-26,17:50:40,709380995,2014-4-26,17:50:25,,,
413,2014-4-27,04:06:40,2014-4-27,04:06:57,340779530,2014-4-27,04:06:11,,,
438,2014-4-27,04:17:02,2014-4-27,04:17:21,388167560,2014-4-27,04:16:51,,,
488,2014-4-27,22:05:00,2014-4-27,22:05:06,213943638,2014-4-27,22:04:52,,,
480,2014-4-28,18:26:24,2014-4-28,18:26:31,784258005,2014-4-28,18:25:53,,,
500,2014-4-29,05:49:43,2014-4-29,05:49:57,71928786,2014-4-29,05:49:42,,,
482,2014-4-30,16:01:21,2014-4-30,16:01:44,644492965,2014-4-30,16:00:46,,,
499,2014-5-1,13:38:52,2014-5-1,13:39:22,309769945,2014-5-1,13:38:19,,,
400,2014-5-4,04:42:26,2014-5-4,04:42:55,63711955,2014-5-4,04:42:21,,,
430,2014-5-6,18:45:41,2014-5-6,18:46:01,436868349,2014-5-6,18:45:22,,,
481,2014-5-7,18:26:29,2014-5-7,18:26:54,207981565,2014-5-7,18:26:06,,,
473,2014-5-9,02:08:36,2014-5-9,02:08:44,329384636,2014-5-9,02:08:07,,,
428,2014-5-9,17:11:43,2014-5-9,17:11:46,199035533,2014-5-9,17:11:11,,,
483,2014-5-11,22:33:44,2014-5-11,22:33:48,986675250,2014-5-11,22:33:16,,,
418,2014-5-12,22:34:11,2014-5-12,22:34:26,107544776,2014-5-12,22:34:05,,,
457,2014-5-13,22:37:38,2014-5-13,22:37:45,942999049,2014-5-13,22:37:18,,,
481,2014-5-16,02:51:06,2014-5-16,02:51:18,409664056,2014-5-16,02:50:37,,,
444,2014-5-16,08:56:28,2014-5-16,08:56:39,848307909,2014-5-16,08:56:20,,,
258,2014-5-17,11:50:34,2014-5-17,11:50:42,214498657,2014-5-17,11:50:16,,,
414,2014-5-18,22:11:03,2014-5-18,22:11:09,770899050,2014-5-18,22:10:57,,,
489,2014-5-19,14:44:22,2014-5-19,14:44:57,388167560,2014-5-19,14:44:09,,,
193,2014-5-21,22:40:30,2014-5-21,22:40:44,722735509,2014-5-21,22:40:03,,,
40,2014-5-22,23:45:10,2014-5-22,23:45:18,501726250,2014-5-22,23:45:07,,,
454,2014-5-26,10:57:13,2014-5-26,10:57:20,907199366,2014-5-26,10:56:48,,,
214,2014-5-26,17:18:45,2014-5-26,17:18:51,91964030,2014-5-26,17:18:33,,,
489,2014-5-27,21:35:33,2014-5-27,21:36:23,812625339,2014-5-27,21:35:30,,,
294,2014-5-27,23:10:34,2014-5-27,23:10:55,743937636,2014-5-27,23:10:32,,,
464,2014-5-29,00:10:45,2014-5-29,00:11:06,85476391,2014-5-29,00:10:33,,,
490,2014-5-29,08:12:09,2014-5-29,08:12:09,614334441,2014-5-29,08:12:09,,,
495,2014-5-29,11:11:28,2014-5-29,11:11:52,759673584,2014-5-29,11:11:06,,,
486,2014-5-29,20:12:51,2014-5-29,20:13:17,56432761,2014-5-29,20:12:25,,,
494,2014-5-30,09:16:01,2014-5-30,09:16:02,570472938,2014-5-30,09:15:58,,,
481,2014-5-30,22:00:10,2014-5-30,22:00:30,395793229,2014-5-30,21:59:43,,,
482,2014-5-31,00:43:29,2014-5-31,00:43:35,435045202,2014-5-31,00:43:11,,,
496,2014-6-1,11:32:37,2014-6-1,11:33:02,324322501,2014-6-1,11:32:32,,,
417,2014-6-2,03:33:34,2014-6-2,03:34:14,337579943,2014-6-2,03:33:14,,,
473,2014-6-2,11:12:47,2014-6-2,11:12:57,650209135,2014-6-2,11:12:35,,,
9,2014-6-2,23:35:34,2014-6-2,23:36:10,886021472,2014-6-2,23:35:09,,,
491,2014-6-4,14:25:35,2014-6-4,14:26:04,129225204,2014-6-4,14:25:34,,,
420,2014-6-4,18:54:44,2014-6-4,18:55:04,254110123,2014-6-4,18:54:26,,,
493,2014-6-4,21:48:01,2014-6-4,21:48:22,32863519,2014-6-4,21:47:56,,,
497,2014-6-5,01:02:53,2014-6-5,01:02:57,615297219,2014-6-5,01:02:21,,,
487,2014-6-6,20:26:49,2014-6-6,20:26:58,95694612,2014-6-6,20:26:15,,,
420,2014-6-8,23:04:06,2014-6-8,23:04:15,993487538,2014-6-8,23:03:38,,,
25,2014-6-11,19:02:11,2014-6-11,19:02:19,682823194,2014-6-11,19:01:53,,,
387,2014-6-11,23:21:03,2014-6-11,23:21:28,891308596,2014-6-11,23:20:59,,,
16,2014-6-13,00:57:12,2014-6-13,00:57:56,337579943,2014-6-13,00:57:11,,,
434,2014-6-13,09:30:53,2014-6-13,09:31:25,239342017,2014-6-13,09:30:53,,,
488,2014-6-14,08:48:18,2014-6-14,08:48:56,821906208,2014-6-14,08:47:50,,,
415,2014-6-14,23:07:03,2014-6-14,23:07:21,727081265,2014-6-14,23:06:48,,,
480,2014-6-18,18:03:50,2014-6-18,18:04:05,187652627,2014-6-18,18:03:15,,,
482,2014-6-19,02:06:19,2014-6-19,02:06:36,274279596,2014-6-19,02:05:57,,,
421,2014-6-21,03:56:42,2014-6-21,03:57:03,231180167,2014-6-21,03:56:13,,,
427,2014-6-22,04:31:28,2014-6-22,04:31:31,294482762,2014-6-22,04:31:17,,,
415,2014-6-22,08:16:04,2014-6-22,08:16:31,930463260,2014-6-22,08:15:38,,,
328,2014-6-23,12:50:38,2014-6-23,12:50:57,716155574,2014-6-23,12:50:31,,,
431,2014-6-23,16:13:20,2014-6-23,16:13:29,613644888,2014-6-23,16:13:17,,,
420,2014-6-24,11:57:29,2014-6-24,11:57:33,857202869,2014-6-24,11:56:59,,,
201,2014-6-24,14:34:22,2014-6-24,14:34:34,891378884,2014-6-24,14:34:16,,,
475,2014-6-24,20:14:44,2014-6-24,20:14:50,243604544,2014-6-24,20:14:22,,,
480,2014-6-25,20:10:36,2014-6-25,20:10:45,591369931,2014-6-25,20:10:29,,,
432,2014-6-26,14:50:07,2014-6-26,14:50:46,979401844,2014-6-26,14:49:57,,,
189,2014-6-26,16:55:51,2014-6-26,16:56:30,138539164,2014-6-26,16:55:44,,,
30,2014-6-27,05:18:59,2014-6-27,05:19:07,714691081,2014-6-27,05:18:53,,,
432,2014-6-30,21:46:57,2014-6-30,21:47:28,246611131,2014-6-30,21:46:54,,,
421,2014-7-3,08:08:24,2014-7-3,08:08:38,231180167,2014-7-3,08:08:22,,,
426,2014-7-3,10:51:43,2014-7-3,10:52:11,345521968,2014-7-3,10:51:21,,,
483,2014-7-3,18:51:35,2014-7-3,18:51:43,51364782,2014-7-3,18:51:07,,,
481,2014-7-4,21:52:06,2014-7-4,21:52:23,736220732,2014-7-4,21:51:39,,,
442,2014-7-4,22:46:06,2014-7-4,22:46:40,13546826,2014-7-4,22:46:04,,,
496,2014-7-5,14:44:54,2014-7-5,14:45:04,528227334,2014-7-5,14:44:53,,,
500,2014-7-5,21:48:24,2014-7-5,21:48:25,372977360,2014-7-5,21:47:59,,,
26,2014-7-6,23:16:50,2014-7-6,23:16:55,494036738,2014-7-6,23:16:38,,,
417,2014-7-7,04:41:02,2014-7-7,04:41:58,59740381,2014-7-7,04:40:30,,,
422,2014-7-8,02:44:22,2014-7-8,02:44:32,587147125,2014-7-8,02:44:16,,,
469,2014-7-9,02:37:40,2014-7-9,02:38:35,751299834,2014-7-9,02:37:26,,,
108,2014-7-9,15:07:21,2014-7-9,15:07:33,958323706,2014-7-9,15:07:14,,,
496,2014-7-9,19:28:55,2014-7-9,19:29:20,95341436,2014-7-9,19:28:27,,,
492,2014-7-10,01:35:08,2014-7-10,01:35:20,170240709,2014-7-10,01:34:58,,,
424,2014-7-11,10:15:47,2014-7-11,10:16:10,587147125,2014-7-11,10:15:42,,,
454,2014-7-12,12:40:33,2014-7-12,12:40:46,789850537,2014-7-12,12:40:15,,,
416,2014-7-13,00:37:58,2014-7-13,00:38:24,949773282,2014-7-13,00:37:50,,,
497,2014-7-13,07:24:44,2014-7-13,07:24:53,468249675,2014-7-13,07:24:09,,,
491,2014-7-14,10:38:45,2014-7-14,10:38:57,717957115,2014-7-14,10:38:14,,,
429,2014-7-14,13:50:55,2014-7-14,13:51:20,937624950,2014-7-14,13:50:41,,,
39,2014-7-14,21:24:15,2014-7-14,21:24:30,64840406,2014-7-14,21:23:45,,,
114,2014-7-16,20:34:13,2014-7-16,20:35:03,679075641,2014-7-16,20:33:49,,,
476,2014-7-18,18:12:40,2014-7-18,18:13:04,814363950,2014-7-18,18:12:32,,,
482,2014-7-19,01:38:05,2014-7-19,01:38:11,684873472,2014-7-19,01:37:35,,,
356,2014-7-19,02:01:44,2014-7-19,02:02:12,813115502,2014-7-19,02:01:22,,,
488,2014-7-19,02:37:49,2014-7-19,02:38:40,526342322,2014-7-19,02:37:23,,,
25,2014-7-19,06:24:36,2014-7-19,06:24:40,783003214,2014-7-19,06:24:28,,,
480,2014-7-19,19:42:23,2014-7-19,19:42:42,993826236,2014-7-19,19:42:12,,,
463,2014-7-20,16:17:54,2014-7-20,16:18:34,866230323,2014-7-20,16:17:30,,,
499,2014-7-22,08:03:56,2014-7-22,08:04:02,690604515,2014-7-22,08:03:51,,,
424,2014-7-22,10:55:39,2014-7-22,10:55:48,920290325,2014-7-22,10:55:05,,,
237,2014-7-22,13:36:02,2014-7-22,13:36:29,108028312,2014-7-22,13:35:28,,,
462,2014-7-23,00:07:32,2014-7-23,00:08:28,587147125,2014-7-23,00:06:58,,,
147,2014-7-23,02:21:23,2014-7-23,02:21:26,10300293,2014-7-23,02:21:10,,,
467,2014-7-23,09:49:50,2014-7-23,09:50:17,570472938,2014-7-23,09:49:30,,,
496,2014-7-23,18:06:49,2014-7-23,18:06:51,941404633,2014-7-23,18:06:15,,,
483,2014-7-27,08:29:11,2014-7-27,08:29:30,781667651,2014-7-27,08:28:42,,,
481,2014-7-27,10:30:06,2014-7-27,10:30:40,863443046,2014-7-27,10:29:33,,,
496,2014-7-27,22:39:02,2014-7-27,22:39:11,197472324,2014-7-27,22:38:52,,,
237,2014-7-28,06:44:11,2014-7-28,06:44:36,95694612,2014-7-28,06:43:52,,,
108,2014-7-30,01:54:06,2014-7-30,01:54:32,794346453,2014-7-30,01:53:48,,,
430,2014-7-30,05:04:30,2014-7-30,05:04:59,78969408,2014-7-30,05:04:06,,,
433,2014-7-31,23:44:25,2014-7-31,23:44:58,224787978,2014-7-31,23:44:07,,,
419,2014-8-1,18:25:54,2014-8-1,18:26:24,138539164,2014-8-1,18:25:35,,,
419,2014-8-2,06:23:06,2014-8-2,06:24:02,588741327,2014-8-2,06:22:35,,,
500,2014-8-2,20:24:41,2014-8-2,20:24:43,445284595,2014-8-2,20:24:30,,,
487,2014-8-4,02:26:10,2014-8-4,02:26:39,339972746,2014-8-4,02:25:57,,,
478,2014-8-5,19:46:48,2014-8-5,19:47:11,95694612,2014-8-5,19:46:31,,,
491,2014-8-6,04:11:35,2014-8-6,04:12:01,156610884,2014-8-6,04:11:31,,,
484,2014-8-6,22:50:48,2014-8-6,22:51:00,353558541,2014-8-6,22:50:20,,,
492,2014-8-8,05:03:10,2014-8-8,05:03:37,979401844,2014-8-8,05:02:59,,,
430,2014-8-8,10:07:34,2014-8-8,10:07:43,116452252,2014-8-8,10:07:08,,,
498,2014-8-8,19:29:16,2014-8-8,19:29:32,980844757,2014-8-8,19:29:01,,,
475,2014-8-9,13:48:38,2014-8-9,13:48:56,32541119,2014-8-9,13:48:30,,,
414,2014-8-10,13:16:22,2014-8-10,13:16:27,884158067,2014-8-10,13:15:58,,,
419,2014-8-11,06:24:53,2014-8-11,06:25:06,765201484,2014-8-11,06:24:44,,,
468,2014-8-12,20:12:45,2014-8-12,20:13:16,821906208,2014-8-12,20:12:27,,,
498,2014-8-15,02:07:47,2014-8-15,02:07:59,684873472,2014-8-15,02:07:29,,,
485,2014-8-16,17:41:01,2014-8-16,17:41:15,579176852,2014-8-16,17:40:33,,,
65,2014-8-17,13:56:55,2014-8-17,13:57:27,751026459,2014-8-17,13:56:30,,,
425,2014-8-18,08:41:32,2014-8-18,08:42:01,324845168,2014-8-18,08:41:28,,,
270,2014-8-18,14:45:40,2014-8-18,14:46:07,709233051,2014-8-18,14:45:08,,,
372,2014-8-18,19:44:24,2014-8-18,19:44:29,955565528,2014-8-18,19:44:16,,,
415,2014-8-18,23:18:05,2014-8-18,23:18:26,579250358,2014-8-18,23:17:40,,,
499,2014-8-19,15:57:11,2014-8-19,15:57:25,499864274,2014-8-19,15:56:43,,,
480,2014-8-20,10:12:04,2014-8-20,10:12:07,780382815,2014-8-20,10:11:42,,,
146,2014-8-20,13:32:13,2014-8-20,13:32:25,726969374,2014-8-20,13:32:09,,,
492,2014-8-22,09:46:18,2014-8-22,09:46:34,873117235,2014-8-22,09:46:02,,,
488,2014-8-22,17:25:51,2014-8-22,17:26:47,318882619,2014-8-22,17:25:34,,,
254,2014-8-23,14:30:03,2014-8-23,14:30:27,249020964,2014-8-23,14:29:32,,,
368,2014-8-23,21:32:53,2014-8-23,21:33:00,29759227,2014-8-23,21:32:41,,,
417,2014-8-25,11:55:16,2014-8-25,11:56:02,285832675,2014-8-25,11:55:13,,,
425,2014-8-25,13:15:53,2014-8-25,13:15:57,857235237,2014-8-25,13:15:36,,,
494,2014-8-26,20:33:26,2014-8-26,20:33:46,63413648,2014-8-26,20:32:52,,,
486,2014-8-27,10:04:09,2014-8-27,10:04:13,251278161,2014-8-27,10:03:54,,,
415,2014-8-27,15:17:31,2014-8-27,15:17:38,513802507,2014-8-27,15:17:01,,,
493,2014-8-27,15:43:15,2014-8-27,15:43:27,13546826,2014-8-27,15:43:06,,,
422,2014-8-28,15:12:40,2014-8-28,15:13:06,677948978,2014-8-28,15:12:17,,,
477,2014-8-28,16:38:39,2014-8-28,16:38:43,340779530,2014-8-28,16:38:33,,,
444,2014-8-31,02:49:51,2014-8-31,02:50:21,20928681,2014-8-31,02:49:19,,,
445,2014-9-2,11:28:58,2014-9-2,11:29:12,294907598,2014-9-2,11:28:26,,,
419,2014-9-3,00:47:08,2014-9-3,00:47:47,302429738,2014-9-3,00:47:06,,,
416,2014-9-4,11:48:13,2014-9-4,11:48:20,741578443,2014-9-4,11:47:55,,,
422,2014-9-6,02:30:43,2014-9-6,02:31:01,771992253,2014-9-6,02:30:10,,,
493,2014-9-6,03:10:53,2014-9-6,03:11:19,294704549,2014-9-6,03:10:53,,,
464,2014-9-6,05:21:09,2014-9-6,05:21:20,353836691,2014-9-6,05:20:45,,,
428,2014-9-7,01:20:33,2014-9-7,01:20:41,866230323,2014-9-7,01:20:27,,,
413,2014-9-7,22:33:32,2014-9-7,22:33:40,110032967,2014-9-7,22:33:16,,,
425,2014-9-8,02:07:47,2014-9-8,02:08:11,967723720,2014-9-8,02:07:37,,,
499,2014-9-9,01:28:04,2014-9-9,01:28:08,395793229,2014-9-9,01:28:00,,,
421,2014-9-9,07:56:52,2014-9-9,07:57:18,646187283,2014-9-9,07:56:36,,,
489,2014-9-10,08:13:05,2014-9-10,08:13:45,461881513,2014-9-10,08:12:38,,,
429,2014-9-11,04:46:22,2014-9-11,04:46:22,113594200,2014-9-11,04:45:56,,,
484,2014-9-11,06:55:15,2014-9-11,06:56:07,902828529,2014-9-11,06:55:14,,,
79,2014-9-12,05:05:36,2014-9-12,05:05:45,975936218,2014-9-12,05:05:34,,,
414,2014-9-13,11:47:55,2014-9-13,11:48:17,633005550,2014-9-13,11:47:30,,,
484,2014-9-13,18:50:38,2014-9-13,18:51:38,296973894,2014-9-13,18:50:37,,,
364,2014-9-14,06:47:07,2014-9-14,06:47:38,973233580,2014-9-14,06:46:33,,,
480,2014-9-14,21:11:11,2014-9-14,21:11:20,743937636,2014-9-14,21:10:51,,,
308,2014-9-15,13:18:03,2014-9-15,13:18:33,771992253,2014-9-15,13:17:48,,,
476,2014-9-16,01:33:47,2014-9-16,01:34:23,345521968,2014-9-16,01:33:34,,,
425,2014-9-16,13:35:09,2014-9-16,13:35:37,167761724,2014-9-16,13:34:40,,,
465,2014-9-16,19:24:31,2014-9-16,19:25:00,553855888,2014-9-16,19:24:02,,,
482,2014-9-19,04:56:20,2014-9-19,04:56:26,674894707,2014-9-19,04:56:11,,,
442,2014-9-20,16:45:57,2014-9-20,16:46:39,969106853,2014-9-20,16:45:22,,,
499,2014-9-21,04:21:19,2014-9-21,04:21:30,584755631,2014-9-21,04:20:54,,,
417,2014-9-21,15:26:55,2014-9-21,15:27:15,498214019,2014-9-21,15:26:52,,,
397,2014-9-22,09:53:50,2014-9-22,09:54:33,154025031,2014-9-22,09:53:34,,,
414,2014-9-22,10:26:03,2014-9-22,10:26:28,904392445,2014-9-22,10:25:45,,,
442,2014-9-25,11:23:56,2014-9-25,11:24:11,743937636,2014-9-25,11:23:50,,,
497,2014-9-25,17:28:03,2014-9-25,17:28:10,370850529,2014-9-25,17:27:49,,,
422,2014-9-28,07:02:32,2014-9-28,07:02:39,436868349,2014-9-28,07:02:04,,,
427,2014-9-28,14:44:31,2014-9-28,14:44:52,857235237,2014-9-28,14:44:13,,,
421,2014-9-29,16:08:02,2014-9-29,16:08:20,771992253,2014-9-29,16:07:54,,,
190,2014-9-30,06:07:57,2014-9-30,06:08:46,59740381,2014-9-30,06:07:34,,,
449,2014-9-30,07:07:08,2014-9-30,07:07:51,175294458,2014-9-30,07:06:36,,,
483,2014-10-1,11:42:44,2014-10-1,11:43:12,935465753,2014-10-1,11:42:24,,,
61,2014-10-4,07:51:40,2014-10-4,07:51:41,587772229,2014-10-4,07:51:27,,,
424,2014-10-5,08:12:17,2014-10-5,08:12:18,268504394,2014-10-5,08:12:01,,,
459,2014-10-5,12:44:58,2014-10-5,12:45:20,936626245,2014-10-5,12:44:49,,,
469,2014-10-7,11:51:36,2014-10-7,11:51:56,89977840,2014-10-7,11:51:23,,,
425,2014-10-8,12:23:42,2014-10-8,12:24:10,949149696,2014-10-8,12:23:32,,,
424,2014-10-10,16:50:23,2014-10-10,16:50:39,752014362,2014-10-10,16:50:12,,,
66,2014-10-10,18:11:39,2014-10-10,18:11:47,781721212,2014-10-10,18:11:10,,,
483,2014-10-11,03:49:24,2014-10-11,03:49:49,121507190,2014-10-11,03:48:52,,,
481,2014-10-12,07:47:11,2014-10-12,07:47:14,531218893,2014-10-12,07:46:59,,,
365,2014-10-12,08:10:23,2014-10-12,08:11:03,885873471,2014-10-12,08:10:03,,,
405,2014-10-12,13:53:51,2014-10-12,13:53:59,353936712,2014-10-12,13:53:46,,,
261,2014-10-14,05:52:20,2014-10-14,05:52:54,138539164,2014-10-14,05:51:59,,,
427,2014-10-14,17:18:01,2014-10-14,17:18:18,887565472,2014-10-14,17:17:54,,,
426,2014-10-15,12:19:01,2014-10-15,12:19:57,320146798,2014-10-15,12:18:47,,,
421,2014-10-16,03:53:45,2014-10-16,03:54:10,231022380,2014-10-16,03:53:39,,,
475,2014-10-16,07:11:18,2014-10-16,07:11:21,958323706,2014-10-16,07:10:56,,,
481,2014-10-18,10:41:14,2014-10-18,10:41:18,775590234,2014-10-18,10:40:49,,,
495,2014-10-18,21:07:15,2014-10-18,21:07:52,142871680,2014-10-18,21:06:50,,,
71,2014-10-19,04:29:55,2014-10-19,04:29:56,380658047,2014-10-19,04:29:20,,,
485,2014-10-19,23:16:20,2014-10-19,23:16:22,500196182,2014-10-19,23:15:54,,,
431,2014-10-20,16:04:47,2014-10-20,16:05:11,433947680,2014-10-20,16:04:25,,,
471,2014-10-21,10:11:57,2014-10-21,10:12:07,63413648,2014-10-21,10:11:50,,,
476,2014-10-21,16:43:46,2014-10-21,16:43:58,961848254,2014-10-21,16:43:41,,,
494,2014-10-22,12:13:21,2014-10-22,12:13:21,114352997,2014-10-22,12:13:10,,,
425,2014-10-22,13:32:36,2014-10-22,13:32:42,227746218,2014-10-22,13:32:27,,,
483,2014-10-24,14:21:52,2014-10-24,14:22:20,205384830,2014-10-24,14:21:19,,,
495,2014-10-25,13:04:16,2014-10-25,13:04:45,38462410,2014-10-25,13:03:55,,,
420,2014-10-25,13:23:20,2014-10-25,13:23:44,969106853,2014-10-25,13:22:47,,,
484,2014-10-25,21:28:35,2014-10-25,21:28:37,91964030,2014-10-25,21:28:16,,,
425,2014-10-30,00:33:30,2014-10-30,00:33:31,436868349,2014-10-30,00:33:07,,,
264,2014-10-31,17:58:20,2014-10-31,17:58:38,343860335,2014-10-31,17:58:12,,,
256,2014-11-1,01:25:08,2014-11-1,01:25:21,904392445,2014-11-1,01:24:58,,,
461,2014-11-1,02:42:19,2014-11-1,02:42:22,902828529,2014-11-1,02:42:08,,,
441,2014-11-4,21:25:02,2014-11-4,21:25:56,353936712,2014-11-4,21:24:49,,,
419,2014-11-6,02:47:21,2014-11-6,02:47:23,67952524,2014-11-6,02:46:52,,,
421,2014-11-6,04:01:51,2014-11-6,04:02:30,30495299,2014-11-6,04:01:22,,,
271,2014-11-6,09:47:46,2014-11-6,09:48:13,59740381,2014-11-6,09:47:23,,,
413,2014-11-6,13:10:47,2014-11-6,13:10:59,498214019,2014-11-6,13:10:32,,,
431,2014-11-6,20:56:50,2014-11-6,20:56:56,494036738,2014-11-6,20:56:48,,,
83,2014-11-8,15:18:41,2014-11-8,15:19:20,243944393,2014-11-8,15:18:39,,,
482,2014-11-11,14:05:58,2014-11-11,14:05:58,32541119,2014-11-11,14:05:34,,,
471,2014-11-11,18:52:43,2014-11-11,18:52:44,728311171,2014-11-11,18:52:10,,,
498,2014-11-12,13:45:22,2014-11-12,13:45:37,644492965,2014-11-12,13:45:06,,,
453,2014-11-12,14:30:01,2014-11-12,14:30:16,856642929,2014-11-12,14:29:52,,,
484,2014-11-13,17:27:10,2014-11-13,17:27:38,692127912,2014-11-13,17:26:51,,,
112,2014-11-13,21:27:07,2014-11-13,21:27:18,598109790,2014-11-13,21:26:48,,,
499,2014-11-17,12:48:01,2014-11-17,12:48:14,963102658,2014-11-17,12:47:55,,,
336,2014-11-18,05:22:58,2014-11-18,05:23:14,692127912,2014-11-18,05:22:49,,,
478,2014-11-21,11:20:04,2014-11-21,11:20:28,51364782,2014-11-21,11:19:53,,,
484,2014-11-22,12:42:03,2014-11-22,12:42:58,978992674,2014-11-22,12:41:34,,,
420,2014-11-23,16:31:35,2014-11-23,16:31:36,531218893,2014-11-23,16:31:11,,,
458,2014-11-24,05:59:22,2014-11-24,05:59:38,54212017,2014-11-24,05:58:56,,,
471,2014-11-24,07:46:54,2014-11-24,07:47:07,381332265,2014-11-24,07:46:23,,,
423,2014-11-24,13:35:34,2014-11-24,13:36:28,975936218,2014-11-24,13:35:10,,,
486,2014-11-25,05:00:52,2014-11-25,05:00:59,251278161,2014-11-25,05:00:44,,,
37,2014-11-25,14:05:00,2014-11-25,14:05:32,605380733,2014-11-25,14:04:40,,,
309,2014-11-26,01:51:49,2014-11-26,01:52:21,386179731,2014-11-26,01:51:49,,,
493,2014-11-26,04:31:58,2014-11-26,04:32:19,177093643,2014-11-26,04:31:42,,,
367,2014-11-26,06:21:10,2014-11-26,06:21:34,91964030,2014-11-26,06:21:04,,,
113,2014-11-27,06:55:11,2014-11-27,06:55:48,156322892,2014-11-27,06:55:02,,,
494,2014-11-28,12:32:48,2014-11-28,12:33:16,904392445,2014-11-28,12:32:43,,,
137,2014-12-1,18:15:28,2014-12-1,18:15:41,649756569,2014-12-1,18:15:08,,,
432,2014-12-1,18:29:47,2014-12-1,18:30:32,813115502,2014-12-1,18:29:17,,,
458,2014-12-1,20:26:54,2014-12-1,20:27:00,940561927,2014-12-1,20:26:22,,,
485,2014-12-2,01:06:41,2014-12-2,01:06:50,930463260,2014-12-2,01:06:17,,,
453,2014-12-2,04:53:30,2014-12-2,04:53:54,845803536,2014-12-2,04:53:05,,,
479,2014-12-2,23:46:04,2014-12-2,23:46:18,717957115,2014-12-2,23:45:57,,,
452,2014-12-3,09:44:23,2014-12-3,09:44:38,449368633,2014-12-3,09:44:19,,,
486,2014-12-3,17:32:36,2014-12-3,17:32:59,645804531,2014-12-3,17:32:08,,,
431,2014-12-4,03:20:37,2014-12-4,03:20:43,971435080,2014-12-4,03:20:36,,,
451,2014-12-4,08:10:55,2014-12-4,08:10:58,161090885,2014-12-4,08:10:47,,,
421,2014-12-4,17:56:50,2014-12-4,17:56:57,49081121,2014-12-4,17:56:19,,,
426,2014-12-7,09:36:53,2014-12-7,09:37:24,36044425,2014-12-7,09:36:25,,,
453,2014-12-8,06:54:32,2014-12-8,06:54:57,745493163,2014-12-8,06:54:16,,,
497,2014-12-8,09:47:32,2014-12-8,09:47:54,364754406,2014-12-8,09:47:18,,,
433,2014-12-8,10:40:10,2014-12-8,10:41:08,263326727,2014-12-8,10:39:49,,,
500,2014-12-8,19:29:54,2014-12-8,19:30:10,626923077,2014-12-8,19:29:30,,,
496,2014-12-10,05:38:54,2014-12-10,05:39:27,378737768,2014-12-10,05:38:24,,,
485,2014-12-10,17:34:28,2014-12-10,17:34:41,498214019,2014-12-10,17:34:13,,,
471,2014-12-10,18:30:28,2014-12-10,18:30:44,433947680,2014-12-10,18:30:17,,,
29,2014-12-10,19:43:22,2014-12-10,19:43:56,175319160,2014-12-10,19:43:07,,,
419,2014-12-11,01:48:10,2014-12-11,01:48:57,813225820,2014-12-11,01:47:43,,,
421,2014-12-11,10:56:48,2014-12-11,10:57:27,275661793,2014-12-11,10:56:15,,,
424,2014-12-12,00:57:48,2014-12-12,00:57:51,458963060,2014-12-12,00:57:17,,,
484,2014-12-12,18:20:26,2014-12-12,18:20:47,765201484,2014-12-12,18:20:03,,,
413,2014-12-13,03:47:18,2014-12-13,03:47:33,716700496,2014-12-13,03:46:49,,,
435,2014-12-14,05:19:35,2014-12-14,05:20:00,58948366,2014-12-14,05:19:07,,,
